yyyy;mm;dd;date;uvief;uvdef;uvdvf;uvddf;ozone
2013;8;21;2013-08-21;11110.49759;5243.07308;10139.47367;3126.70151;2860.63920
2013;8;22;2013-08-22;11113.74153;5245.82939;10141.55986;3123.25860;2869.83226
2013;8;23;2013-08-23;11168.93835;5272.43913;10195.85763;3143.86100;2869.94586
2013;8;24;2013-08-24;11104.44689;5244.71047;10126.36883;3108.08820;2891.88640
2013;8;25;2013-08-25;11138.09897;5261.52210;10159.02356;3117.94662;2895.95586
2013;8;26;2013-08-26;11287.38257;5330.60210;10314.20622;3183.08342;2877.97000
2013;8;27;2013-08-27;11301.04274;5338.07652;10325.91053;3184.44956;2885.19040
2013;8;28;2013-08-28;11449.51413;5406.72335;10480.38458;3250.05225;2868.00000
2013;8;29;2013-08-29;11367.99504;5371.46881;10392.81135;3205.84451;2892.02000
2013;8;30;2013-08-30;11316.50260;5349.22126;10336.43985;3176.50133;2910.78546
2013;8;31;2013-08-31;11379.55458;5379.73857;10400.44034;3201.07545;2908.02414
2013;9;1;2013-09-01;11583.15068;5473.03928;10612.99230;3292.37616;2880.85906
2013;9;2;2013-09-02;11342.47962;5366.16062;10358.36805;3173.54696;2932.80280
2013;9;3;2013-09-03;11570.19739;5470.49876;10596.13261;3276.82830;2899.79014
2013;9;4;2013-09-04;11704.72661;5532.28279;10734.87638;3335.61764;2884.47200
2013;9;5;2013-09-05;11592.28972;5483.54493;10615.33589;3277.87978;2912.69186
2013;9;6;2013-09-06;11580.68066;5479.71907;10601.73949;3268.06392;2922.63920
2013;9;7;2013-09-07;11690.15436;5530.51272;10715.15905;3315.75929;2910.80960
2013;9;8;2013-09-08;11521.41331;5455.22872;10536.41799;3231.46529;2947.98000
2013;9;9;2013-09-09;11959.61522;5655.81261;10997.40802;3435.99503;2878.16774
2013;9;10;2013-09-10;11943.67275;5649.81532;10978.66275;3424.00306;2887.76866
2013;9;11;2013-09-11;12406.01466;5861.03706;11464.96520;3644.22214;2818.09360
2013;9;12;2013-09-12;12393.01226;5857.34440;11451.02226;3633.64840;2826.56560
2013;9;13;2013-09-13;12041.65631;5698.79843;11079.61217;3459.89054;2890.78546
2013;9;14;2013-09-14;12137.60690;5743.44045;11179.45916;3501.53257;2880.32346
2013;9;15;2013-09-15;12297.83088;5817.94017;11347.73993;3576.03494;2859.18454
2013;9;16;2013-09-16;12360.36964;5848.02208;11413.55269;3603.28725;2854.38786
2013;9;17;2013-09-17;12233.52258;5791.23422;11278.64884;3538.39845;2880.66186
2013;9;18;2013-09-18;12083.50632;5725.17062;11120.68672;3462.49259;2910.64186
2013;9;19;2013-09-19;12277.46929;5815.10796;11325.55406;3554.38313;2882.66186
2013;9;20;2013-09-20;12126.29820;5747.59996;11166.33618;3478.82365;2911.86640
2013;9;21;2013-09-21;12527.93051;5930.99733;11589.15771;3670.27782;2849.79280
2013;9;22;2013-09-22;12175.30863;5771.64798;11216.66209;3496.89699;2911.53294
2013;9;23;2013-09-23;12607.58703;5970.24304;11674.73860;3704.59299;2843.70334
2013;9;24;2013-09-24;12649.59605;5990.34041;11718.73762;3723.58676;2840.89906
2013;9;25;2013-09-25;12901.74802;6106.77307;11985.21242;3845.29076;2804.43200
2013;9;26;2013-09-26;13064.53259;6182.29735;12158.70416;3924.66996;2782.90320
2013;9;27;2013-09-27;12803.58883;6065.09886;11884.00909;3793.67335;2824.29692
2013;9;28;2013-09-28;12701.81878;6019.47752;11776.08395;3741.79864;2842.83226
2013;9;29;2013-09-29;12664.89530;6004.01844;11738.10367;3722.39104;2850.00000
2013;9;30;2013-09-30;12550.56358;5953.76738;11618.89555;3665.25624;2869.74280
2013;10;1;2013-10-01;12593.48986;5974.27658;11664.75770;3685.70598;2863.90640
2013;10;2;2013-10-02;12609.82262;5983.32303;11683.21671;3692.82455;2862.54826
2013;10;3;2013-10-03;12540.20003;5952.14474;11610.63826;3657.64627;2874.62240
2013;10;4;2013-10-04;12435.58834;5905.81449;11501.03391;3606.32601;2892.66186
2013;10;5;2013-10-05;12673.15100;6015.17969;11753.58657;3721.69387;2853.94320
2013;10;6;2013-10-06;12620.47745;5992.25771;11699.08342;3695.78455;2862.55560
2013;10;7;2013-10-07;12524.98062;5950.21517;11600.22431;3649.59427;2878.23400
2013;10;8;2013-10-08;12252.12276;5826.70705;11312.67194;3517.19241;2922.71600
2013;10;9;2013-10-09;12129.29959;5772.19851;11184.70634;3458.73801;2942.82960
2013;10;10;2013-10-10;12228.82667;5818.42599;11291.45796;3506.97815;2924.41200
2013;10;11;2013-10-11;12429.96406;5911.50868;11506.48441;3604.16178;2889.71866
2013;10;12;2013-10-12;12725.39440;6046.78565;11821.90475;3749.38460;2840.69186
2013;10;13;2013-10-13;12704.99995;6039.13256;11802.46350;3740.69738;2842.82960
2013;10;14;2013-10-14;12619.34409;6000.75416;11713.96538;3699.41992;2853.66920
2013;10;15;2013-10-15;12872.78866;6117.50485;11985.36581;3825.22740;2812.71600
2013;10;16;2013-10-16;12842.72227;6104.52079;11955.35356;3812.13975;2814.71334
2013;10;17;2013-10-17;12919.23750;6140.40174;12038.72573;3850.92178;2801.05626
2013;10;18;2013-10-18;12854.25846;6111.84569;11971.88443;3819.55495;2807.93586
2013;10;19;2013-10-19;13156.54075;6251.90429;12296.12259;3972.62090;2759.91054
2013;10;20;2013-10-20;12818.20197;6097.86424;11939.57660;3805.46459;2808.23134
2013;10;21;2013-10-21;12707.49703;6047.93290;11824.13034;3752.58473;2821.86906
2013;10;22;2013-10-22;12770.38001;6077.87673;11893.05481;3784.67099;2808.86906
2013;10;23;2013-10-23;12499.72417;5955.10428;11608.28803;3653.83908;2848.11360
2013;10;24;2013-10-24;12778.18560;6083.33000;11907.75680;3793.01800;2800.03946
2013;10;25;2013-10-25;12834.66458;6110.10289;11969.32672;3822.82972;2788.06946
2013;10;26;2013-10-26;13331.27956;6337.44112;12499.98585;4075.11115;2710.97586
2013;10;27;2013-10-27;13077.57669;6222.54762;12234.24883;3949.27912;2742.98000
2013;10;28;2013-10-28;12882.34285;6134.54531;12028.98967;3854.20736;2768.28400
2013;10;29;2013-10-29;12887.96366;6137.32231;12037.73409;3859.08999;2763.00000
2013;10;30;2013-10-30;12612.22564;6012.42857;11748.89246;3726.13945;2800.00000
2013;10;31;2013-10-31;12582.10093;5999.73321;11719.86869;3713.59385;2799.88640
2013;11;1;2013-11-01;12424.98508;5928.70235;11554.86379;3639.56034;2819.88640
2013;11;2;2013-11-02;12726.95913;6067.77325;11879.73158;3790.67006;2768.09626
2013;11;3;2013-11-03;12564.37759;5993.96748;11710.15738;3713.82483;2788.06360
2013;11;4;2013-11-04;12841.13057;6121.79983;12007.84622;3853.70132;2740.14040
2013;11;5;2013-11-05;12575.85904;6000.30340;11728.55937;3725.13012;2775.33080
2013;11;6;2013-11-06;13040.87562;6214.12789;12226.89676;3961.11235;2700.68920
2013;11;7;2013-11-07;13034.82298;6212.27904;12223.63425;3961.11045;2696.20986
2013;11;8;2013-11-08;13177.89142;6278.73939;12379.75950;4037.66642;2670.09360
2013;11;9;2013-11-09;12895.97897;6149.93325;12082.69664;3897.75934;2705.40440
2013;11;10;2013-11-10;12775.80560;6095.30243;11957.60422;3841.16734;2718.22986
2013;11;11;2013-11-11;12735.24578;6077.50986;11917.17269;3824.38211;2718.23400
2013;11;12;2013-11-12;12943.06768;6173.29381;12143.14764;3932.36794;2682.57826
2013;11;13;2013-11-13;12664.80017;6046.29338;11849.65762;3795.30274;2718.16572
2013;11;14;2013-11-14;12275.44337;5868.48298;11437.55950;3606.49234;2772.78812
2013;11;15;2013-11-15;12119.60162;5797.58785;11274.66627;3533.63869;2791.79280
2013;11;16;2013-11-16;12516.24384;5979.52830;11701.21754;3733.33312;2722.88172
2013;11;17;2013-11-17;12310.38432;5885.56073;11486.23708;3636.25460;2748.02000
2013;11;18;2013-11-18;12587.94002;6013.80518;11786.75598;3779.39811;2698.09626
2013;11;19;2013-11-19;12547.91830;5995.79932;11747.67012;3763.33811;2698.11626
2013;11;20;2013-11-20;12489.69143;5969.55654;11689.49739;3739.04385;2700.00000
2013;11;21;2013-11-21;12525.69062;5986.08954;11732.44244;3762.36496;2687.97586
2013;11;22;2013-11-22;12539.15864;5992.75808;11749.93312;3773.04350;2679.85640
2013;11;23;2013-11-23;12443.70374;5949.06535;11651.50501;3730.14155;2687.90640
2013;11;24;2013-11-24;12586.55096;6014.48764;11807.37490;3806.46290;2660.78546
2013;11;25;2013-11-25;12283.44721;5876.01463;11488.89886;3659.67972;2700.11626
2013;11;26;2013-11-26;12181.13808;5829.32800;11382.70067;3612.94895;2710.09626
2013;11;27;2013-11-27;12337.70027;5902.03522;11553.25553;3695.54523;2679.94586
2013;11;28;2013-11-28;12220.18675;5847.77713;11431.69786;3641.18886;2692.78546
2013;11;29;2013-11-29;12019.31240;5755.88941;11219.77405;3545.19754;2718.23400
2013;11;30;2013-11-30;12074.89250;5781.97226;11283.40627;3576.33251;2703.62506
2013;12;1;2013-12-01;12066.26218;5777.77469;11276.61554;3575.91773;2700.11626
2013;12;2;2013-12-02;11911.55992;5706.98977;11114.86649;3502.93625;2719.19454
2013;12;3;2013-12-03;12066.02265;5778.57606;11282.37868;3583.46573;2690.05414
2013;12;4;2013-12-04;12243.35082;5859.88022;11474.44550;3674.58067;2658.39908
2013;12;5;2013-12-05;12008.47266;5752.37493;11226.56735;3561.00858;2689.40908
2013;12;6;2013-12-06;11625.58642;5575.88501;10820.73322;3376.41037;2747.86226
2013;12;7;2013-12-07;11709.06722;5615.01447;10912.22402;3420.49569;2728.98734
2013;12;8;2013-12-08;11621.28595;5574.64957;10820.43541;3379.97837;2739.79280
2013;12;9;2013-12-09;11778.72428;5646.97734;10990.76748;3460.04746;2710.17040
2013;12;10;2013-12-10;11589.62556;5560.36751;10791.52633;3370.39348;2738.09094
2013;12;11;2013-12-11;11690.39543;5606.75744;10900.38449;3421.67248;2718.05946
2013;12;12;2013-12-12;11746.93719;5632.56173;10962.76851;3451.36848;2705.28400
2013;12;13;2013-12-13;11570.32016;5551.55707;10775.43814;3367.37382;2731.64654
2013;12;14;2013-12-14;11506.76610;5522.38364;10709.55327;3337.99850;2739.19454
2013;12;15;2013-12-15;11717.35420;5618.72917;10935.35857;3442.23841;2702.82960
2013;12;16;2013-12-16;11870.32786;5689.25206;11099.16918;3517.85693;2677.21252
2013;12;17;2013-12-17;12040.53705;5767.38373;11280.52611;3602.08688;2650.17040
2013;12;18;2013-12-18;11962.99587;5732.85179;11197.31307;3562.91457;2662.46200
2013;12;19;2013-12-19;12316.22537;5894.74628;11574.28123;3738.75428;2608.23134
2013;12;20;2013-12-20;12358.90378;5915.38595;11620.10738;3759.69677;2602.78280
2013;12;21;2013-12-21;12716.10396;6079.53018;12000.47531;3940.95195;2551.77280
2013;12;22;2013-12-22;12908.39918;6167.38733;12205.50652;4038.70018;2526.30346
2013;12;23;2013-12-23;12724.05736;6083.10208;12007.40339;3941.75190;2552.87757
2013;12;24;2013-12-24;12540.81370;5998.98466;11810.27333;3846.75542;2579.88640
2013;12;25;2013-12-25;12526.84983;5992.33353;11794.77146;3837.82497;2583.85880
2013;12;26;2013-12-26;12537.03242;5997.81122;11804.16593;3841.51189;2583.68574
2013;12;27;2013-12-27;12645.97672;6047.28571;11918.31477;3894.23506;2570.38026
2013;12;28;2013-12-28;12719.06941;6080.71846;11994.77975;3929.03478;2562.78812
2013;12;29;2013-12-29;12543.23745;5999.85295;11804.89099;3837.22075;2589.95852
2013;12;30;2013-12-30;12317.39756;5896.51688;11562.83390;3720.86936;2626.28400
2013;12;31;2013-12-31;12155.72421;5822.49640;11387.47603;3637.16171;2653.79014
2014;1;1;2014-01-01;12263.15604;5871.82358;11500.69066;3688.52771;2640.22986
2014;1;2;2014-01-02;12404.24987;5936.44670;11648.87277;3756.19498;2623.20306
2014;1;3;2014-01-03;12004.43513;5752.13027;11220.06537;3553.04098;2688.22986
2014;1;4;2014-01-04;12263.05747;5871.35992;11492.90226;3678.42570;2652.10094
2014;1;5;2014-01-05;12319.62765;5897.63426;11550.50392;3702.88662;2648.14360
2014;1;6;2014-01-06;12772.35653;6105.57125;12031.14186;3927.87774;2586.37760
2014;1;7;2014-01-07;12639.37420;6043.67602;11886.26781;3856.08814;2609.31080
2014;1;8;2014-01-08;12543.95881;6000.34531;11781.78828;3804.00080;2628.28400
2014;1;9;2014-01-09;13132.89623;6270.42630;12406.76984;4100.12327;2550.35612
2014;1;10;2014-01-10;13076.84233;6244.46189;12343.68914;4067.13206;2563.51534
2014;1;11;2014-01-11;12724.14421;6082.99083;11964.12610;3882.05211;2618.28400
2014;1;12;2014-01-12;12700.40104;6071.60393;11934.55334;3864.87975;2626.98468
2014;1;13;2014-01-13;12984.14666;6201.89919;12233.51349;4004.38424;2592.71600
2014;1;14;2014-01-14;13262.44691;6329.15526;12527.75428;4142.73593;2559.88640
2014;1;15;2014-01-15;13395.78720;6390.00655;12665.87472;4206.47831;2548.32346
2014;1;16;2014-01-16;13570.73380;6470.37523;12848.93757;4293.01005;2530.18986
2014;1;17;2014-01-17;13106.25277;6257.09159;12350.43921;4048.71704;2598.02000
2014;1;18;2014-01-18;13016.92793;6215.50336;12251.91717;3999.03521;2615.51534
2014;1;19;2014-01-19;13245.79570;6319.48873;12491.98479;4112.02121;2589.27134
2014;1;20;2014-01-20;13192.28496;6295.07960;12431.58765;4079.81928;2603.00000
2014;1;21;2014-01-21;13123.82224;6263.03805;12354.94453;4040.51437;2618.30400
2014;1;22;2014-01-22;13465.34064;6419.74311;12715.43410;4211.28154;2577.38494
2014;1;23;2014-01-23;13518.33801;6443.70973;12768.37468;4234.30762;2576.32346
2014;1;24;2014-01-24;13471.35762;6421.60992;12713.66563;4205.32407;2588.09626
2014;1;25;2014-01-25;13533.07638;6448.68251;12775.27079;4232.23423;2586.32346
2014;1;26;2014-01-26;13655.64709;6504.36560;12902.89362;4291.02623;2576.11360
2014;1;27;2014-01-27;13630.86695;6492.61120;12872.79799;4273.10675;2584.69043
2014;1;28;2014-01-28;13460.00238;6414.30530;12686.45876;4180.28471;2613.53146
2014;1;29;2014-01-29;13719.41909;6532.35386;12959.46373;4309.86271;2585.36760
2014;1;30;2014-01-30;13951.05280;6637.64732;13202.13956;4425.26508;2561.26868
2014;1;31;2014-01-31;13799.35044;6567.69286;13035.49400;4340.47102;2587.21454
2014;2;1;2014-02-01;13748.89725;6544.46759;12977.99401;4310.19427;2599.30814
2014;2;2;2014-02-02;13870.53747;6598.94044;13102.68102;4367.61564;2589.42440
2014;2;3;2014-02-03;13552.16388;6453.10223;12760.25063;4198.88369;2638.32080
2014;2;4;2014-02-04;13598.84254;6472.99071;12805.99142;4217.78280;2638.06946
2014;2;5;2014-02-05;13585.57222;6466.38528;12787.61281;4207.06908;2645.28400
2014;2;6;2014-02-06;13866.21495;6594.28184;13083.09515;4346.87002;2613.59214
2014;2;7;2014-02-07;14263.34494;6775.30535;13501.32873;4549.94033;2568.44706
2014;2;8;2014-02-08;14025.49181;6666.14686;13243.72961;4420.18890;2603.98320
2014;2;9;2014-02-09;13756.61980;6542.30945;12953.75399;4276.20906;2645.19040
2014;2;10;2014-02-10;13686.01924;6509.47710;12874.16875;4236.39203;2660.17040
2014;2;11;2014-02-11;13445.34861;6398.11339;12614.54758;4109.08043;2698.95054
2014;2;12;2014-02-12;13933.85702;6620.97252;13130.00653;4354.93956;2638.16306
2014;2;13;2014-02-13;14213.08672;6747.48377;13423.39194;4496.56505;2606.73866
2014;2;14;2014-02-14;14275.85967;6775.09011;13486.73581;4524.84590;2603.45440
2014;2;15;2014-02-15;14284.37875;6778.29785;13491.36850;4525.15990;2607.38494
2014;2;16;2014-02-16;14700.35438;6967.46813;13931.01066;4741.84898;2559.87880
2014;2;17;2014-02-17;14668.06252;6952.05453;13892.09375;4720.76352;2568.22986
2014;2;18;2014-02-18;14498.60320;6873.03542;13708.40722;4627.47307;2593.56800
2014;2;19;2014-02-19;14686.67040;6958.48914;13905.33402;4723.82787;2573.75520
2014;2;20;2014-02-20;14664.98712;6947.87483;13878.88060;4709.54905;2580.14040
2014;2;21;2014-02-21;14310.16359;6784.55561;13498.88667;4520.00528;2628.28400
2014;2;22;2014-02-22;14258.82528;6759.90852;13440.59250;4490.29874;2638.28134
2014;2;23;2014-02-23;14423.37450;6833.60426;13611.29415;4573.99916;2620.12626
2014;2;24;2014-02-24;14525.39198;6879.16847;13717.15388;4625.34883;2610.28134
2014;2;25;2014-02-25;14469.95532;6852.79341;13655.76668;4594.13151;2619.92640
2014;2;26;2014-02-26;14137.56132;6700.13821;13299.27377;4418.37740;2665.17040
2014;2;27;2014-02-27;14687.62176;6949.72390;13881.17647;4704.70175;2598.28400
2014;2;28;2014-02-28;15055.72206;7116.48051;14268.93862;4898.95450;2555.89614
2014;3;1;2014-03-01;14513.99386;6868.43969;13691.33137;4610.14290;2623.49120
2014;3;2;2014-03-02;14875.74638;7032.17660;14073.11389;4800.85035;2580.35760
2014;3;3;2014-03-03;14743.99358;6970.77914;13930.38523;4729.48704;2598.22986
2014;3;4;2014-03-04;14747.69598;6970.70554;13932.03817;4730.26038;2598.38026
2014;3;5;2014-03-05;14486.98308;6850.61778;13652.94767;4592.69407;2631.98240
2014;3;6;2014-03-06;13837.12974;6553.76069;12961.52341;4256.32287;2718.10626
2014;3;7;2014-03-07;13828.77974;6548.97709;12951.12927;4252.49247;2718.94320
2014;3;8;2014-03-08;14170.52524;6702.66799;13311.49983;4427.75630;2673.68574
2014;3;9;2014-03-09;13819.11735;6541.02584;12936.07397;4246.99790;2720.92560
2014;3;10;2014-03-10;14080.61436;6659.06582;13211.72670;4381.24242;2685.36080
2014;3;11;2014-03-11;14075.26414;6655.39337;13204.31436;4379.36011;2685.56534
2014;3;12;2014-03-12;14002.87977;6620.84299;13127.32759;4343.20000;2694.36840
2014;3;13;2014-03-13;14383.34047;6792.92254;13528.29443;4540.73623;2643.54800
2014;3;14;2014-03-14;14480.68738;6835.87040;13630.73494;4592.87863;2629.99586
2014;3;15;2014-03-15;14478.32980;6832.94795;13627.07922;4593.49764;2628.65894
2014;3;16;2014-03-16;14692.98573;6928.68838;13852.79461;4707.40580;2600.42440
2014;3;17;2014-03-17;14516.29047;6847.65960;13665.15614;4616.54009;2620.17040
2014;3;18;2014-03-18;14470.57097;6824.90845;13616.32039;4594.62854;2623.38026
2014;3;19;2014-03-19;14477.44311;6826.73725;13621.40239;4600.57360;2620.17040
2014;3;20;2014-03-20;14100.59676;6653.50022;13222.30470;4407.07788;2665.58948
2014;3;21;2014-03-21;13927.58966;6573.38573;13039.35440;4321.03285;2685.31080
2014;3;22;2014-03-22;14090.05463;6646.12321;13210.70842;4407.66205;2660.37760
2014;3;23;2014-03-23;14080.09722;6639.69764;13199.69421;4405.23381;2658.44706
2014;3;24;2014-03-24;13803.35212;6512.32743;12907.05006;4265.87158;2691.35346
2014;3;25;2014-03-25;13565.70264;6403.31154;12656.47003;4148.07024;2719.09094
2014;3;26;2014-03-26;13764.15112;6492.06785;12865.86437;4252.73092;2688.11360
2014;3;27;2014-03-27;13553.22460;6394.54280;12643.04879;4149.21852;2711.98000
2014;3;28;2014-03-28;13834.89218;6520.46710;12940.54598;4297.02391;2668.37760
2014;3;29;2014-03-29;13714.39993;6464.02819;12813.37718;4238.86697;2679.62240
2014;3;30;2014-03-30;14441.86461;6792.80499;13582.63466;4621.49337;2580.02414
2014;3;31;2014-03-31;14066.41614;6620.64490;13187.07525;4430.17086;2622.05680
2014;4;1;2014-04-01;13843.53274;6517.80812;12952.14239;4319.18634;2645.31080
2014;4;2;2014-04-02;13877.32720;6531.63515;12988.77443;4342.00603;2634.38228
2014;4;3;2014-04-03;14317.33650;6729.24841;13453.82521;4576.50568;2572.44174
2014;4;4;2014-04-04;13873.40969;6526.58886;12985.97051;4350.08599;2623.04680
2014;4;5;2014-04-05;13659.80494;6428.20288;12761.50350;4244.83042;2643.93640
2014;4;6;2014-04-06;13863.44925;6518.72091;12977.84967;4356.00616;2610.36760
2014;4;7;2014-04-07;13809.31570;6491.96533;12921.98278;4333.51724;2610.69186
2014;4;8;2014-04-08;13928.07008;6544.23924;13047.84545;4400.95623;2587.71600
2014;4;9;2014-04-09;13770.05220;6471.39070;12883.45528;4325.69127;2601.20454
2014;4;10;2014-04-10;13363.29857;6285.06936;12455.74846;4121.41938;2648.28134
2014;4;11;2014-04-11;13294.12639;6251.95221;12384.64307;4092.31755;2649.10094
2014;4;12;2014-04-12;13006.51372;6120.51786;12083.97626;3952.98414;2681.86226
2014;4;13;2014-04-13;12931.88226;6084.73920;12006.39426;3921.19814;2683.86960
2014;4;14;2014-04-14;12970.78577;6101.18228;12049.25097;3947.55294;2670.00000
2014;4;15;2014-04-15;13192.88958;6199.30939;12285.29798;4066.57911;2630.00266
2014;4;16;2014-04-16;13060.86012;6138.16000;12148.42626;4005.69106;2639.67654
2014;4;17;2014-04-17;13372.79923;6277.38414;12478.12817;4172.61588;2588.42026
2014;4;18;2014-04-18;12919.47597;6071.42012;12003.98797;3947.14040;2641.69452
2014;4;19;2014-04-19;13267.21451;6226.82618;12371.67971;4131.59795;2583.91054
2014;4;20;2014-04-20;13026.44133;6116.44592;12120.94802;4016.16089;2607.92586
2014;4;21;2014-04-21;12980.18655;6093.52776;12074.57229;3999.12444;2605.21454
2014;4;22;2014-04-22;12671.68643;5952.11230;11752.38500;3849.96767;2639.62240
2014;4;23;2014-04-23;12814.17125;6015.40916;11904.70941;3929.30336;2609.09094
2014;4;24;2014-04-24;12670.67405;5948.74076;11757.05447;3863.57816;2620.25134
2014;4;25;2014-04-25;12634.18704;5931.00093;11720.71521;3851.93192;2616.07212
2014;4;26;2014-04-26;13107.21886;6142.97711;12220.65609;4101.01905;2540.02680
2014;4;27;2014-04-27;12813.30566;6008.04391;11913.88797;3957.22827;2570.92586
2014;4;28;2014-04-28;12933.07076;6060.91041;12041.68987;4026.17836;2543.95320
2014;4;29;2014-04-29;12602.96074;5910.32332;11698.63664;3865.60128;2580.69186
2014;4;30;2014-04-30;12536.52332;5878.65141;11631.14243;3838.97086;2579.88640
2014;5;1;2014-05-01;12718.55017;5959.41690;11824.45062;3939.06448;2544.27426
2014;5;2;2014-05-02;12481.97903;5850.52127;11578.63963;3825.81540;2568.11626
2014;5;3;2014-05-03;12379.41847;5803.54219;11474.19266;3781.11031;2572.71866
2014;5;4;2014-05-04;12309.45945;5770.09108;11403.22364;3752.74749;2572.78280
2014;5;5;2014-05-05;12355.20620;5789.11720;11453.92359;3783.61586;2556.09360
2014;5;6;2014-05-06;12536.78272;5869.37705;11647.44331;3882.97666;2519.98000
2014;5;7;2014-05-07;12424.23704;5817.19074;11531.88497;3832.77504;2526.20986
2014;5;8;2014-05-08;12002.93499;5626.07886;11093.59292;3627.67581;2577.33494
2014;5;9;2014-05-09;12068.39071;5653.74992;11164.19638;3666.59290;2557.98000
2014;5;10;2014-05-10;12079.58576;5657.90792;11179.27784;3679.68410;2546.20986
2014;5;11;2014-05-11;12277.98343;5746.41561;11389.77645;3787.40633;2507.88172
2014;5;12;2014-05-12;12404.74622;5801.48182;11524.53924;3859.35894;2480.19454
2014;5;13;2014-05-13;11918.60170;5580.99476;11018.38472;3618.90602;2540.37494
2014;5;14;2014-05-14;11884.39236;5564.32462;10985.22952;3609.24322;2536.18720
2014;5;15;2014-05-15;12240.69174;5723.88645;11361.53890;3796.96545;2474.90320
2014;5;16;2014-05-16;11782.24288;5516.13288;10884.12950;3570.34962;2532.84960
2014;5;17;2014-05-17;11818.18490;5531.05608;10924.07152;3594.31696;2517.90640
2014;5;18;2014-05-18;11613.26156;5437.68902;10711.24646;3497.80482;2540.04414
2014;5;19;2014-05-19;11633.43587;5445.80559;10734.46491;3513.92670;2528.02000
2014;5;20;2014-05-20;11537.00610;5400.52156;10636.06046;3471.66268;2533.79428
2014;5;21;2014-05-21;11557.40926;5409.21107;10660.35268;3487.38899;2522.82960
2014;5;22;2014-05-22;11502.38028;5383.94524;10605.46144;3465.37450;2522.25066
2014;5;23;2014-05-23;11261.82865;5274.37029;10355.81887;3351.55087;2551.79280
2014;5;24;2014-05-24;11219.47405;5254.32366;10314.25706;3335.40330;2550.20720
2014;5;25;2014-05-25;11506.85800;5382.08084;10616.65101;3484.06687;2498.23400
2014;5;26;2014-05-26;11389.49513;5328.81580;10495.42855;3429.94224;2508.02000
2014;5;27;2014-05-27;11538.88544;5394.94314;10653.78472;3510.08692;2477.92586
2014;5;28;2014-05-28;11281.57301;5278.77220;10387.41549;3385.95544;2510.00000
2014;5;29;2014-05-29;11172.48941;5228.72540;10275.33455;3336.82035;2520.04414
2014;5;30;2014-05-30;10944.70883;5125.33011;10038.71905;3228.53601;2549.85640
2014;5;31;2014-05-31;10948.73255;5125.90877;10044.76691;3234.09466;2542.91906
2014;6;1;2014-06-01;10859.99432;5085.46785;9954.89625;3195.61961;2550.80960
2014;6;2;2014-06-02;10909.12879;5107.10056;10007.97393;3223.19817;2536.00000
2014;6;3;2014-06-03;11034.19517;5162.21028;10139.03764;3288.30523;2510.26400
2014;6;4;2014-06-04;11062.08865;5174.55108;10170.83284;3305.70283;2500.09626
2014;6;5;2014-06-05;10711.90853;5016.40082;9806.80313;3137.59203;2551.86694
2014;6;6;2014-06-06;10764.46611;5039.33442;9863.26444;3166.34375;2538.23134
2014;6;7;2014-06-07;10718.07136;5017.99696;9815.97329;3146.25231;2540.94320
2014;6;8;2014-06-08;10633.14193;4979.53990;9728.93558;3107.74111;2550.17040
2014;6;9;2014-06-09;10728.73233;5022.27565;9829.63692;3157.47951;2529.88640
2014;6;10;2014-06-10;10702.72478;5009.45301;9803.56991;3147.45500;2530.20720
2014;6;11;2014-06-11;10656.60098;4988.27885;9756.55972;3126.49271;2533.91054
2014;6;12;2014-06-12;10483.71388;4909.89210;9577.57168;3045.00768;2560.03946
2014;6;13;2014-06-13;10887.68398;5091.80327;9999.53177;3244.01980;2490.00000
2014;6;14;2014-06-14;10840.54040;5070.59581;9951.44499;3222.91594;2494.71600
2014;6;15;2014-06-15;10669.33803;4993.02170;9774.24528;3141.19674;2520.57560
2014;6;16;2014-06-16;10539.83551;4934.39478;9638.78690;3078.56982;2539.88640
2014;6;17;2014-06-17;10264.84747;4810.91975;9353.69526;2947.08479;2586.06946
2014;6;18;2014-06-18;10345.34382;4847.12452;9437.26107;2987.25276;2570.00680
2014;6;19;2014-06-19;10558.68704;4941.81481;9659.73938;3090.92571;2532.71186
2014;6;20;2014-06-20;10496.72191;4914.39478;9596.53088;3061.47154;2541.92788
2014;6;21;2014-06-21;10363.05090;4854.43626;9456.96081;2997.55982;2563.94054
2014;6;22;2014-06-22;10147.29053;4757.58815;9232.20044;2894.65756;2602.85694
2014;6;23;2014-06-23;10164.01629;4765.02123;9249.87674;2902.09799;2599.14040
2014;6;24;2014-06-24;10448.27589;4892.58923;9546.13900;3038.66599;2549.91054
2014;6;25;2014-06-25;10497.24658;4915.02777;9597.10969;3062.10719;2542.71600
2014;6;26;2014-06-26;10460.77909;4898.85349;9559.48446;3043.93025;2549.19454
2014;6;27;2014-06-27;10476.26434;4906.11686;9575.07065;3051.09533;2548.13774
2014;6;28;2014-06-28;10462.02649;4899.46086;9559.84545;3043.44933;2552.95000
2014;6;29;2014-06-29;10149.49197;4759.18020;9233.45868;2892.25962;2609.71600
2014;6;30;2014-06-30;10161.78708;4764.87822;9245.69699;2896.85936;2609.88640
2014;7;1;2014-07-01;9908.00605;4651.33262;8980.92861;2775.46884;2659.66186
2014;7;2;2014-07-02;10125.43405;4749.49982;9207.34395;2876.63604;2622.57826
2014;7;3;2014-07-03;10277.45619;4817.68836;9364.32195;2947.66684;2597.98000
