localidade = Maracanau,", latitude = -3.875",", longitude = -38.625"
data,ief,dvc,dec,ddc
1970-04-22,13.196001,12.282001,6.1770005,4.1140003
1970-04-23,13.229001,12.319,6.19,4.1390004
1970-04-24,12.6970005,11.764001,5.9480004,3.8760002
1970-04-25,12.529,11.59,5.8700004,3.8000002
1970-04-26,12.754001,11.828001,5.9700003,3.9210002
1970-04-27,12.2960005,11.352,5.761,3.6990001
1970-04-28,11.872001,10.910001,5.5680003,3.4970002
1970-04-29,12.112,11.1640005,5.6740003,3.6230001
1970-04-30,12.333,11.399,5.7720003,3.742
1970-05-01,11.832001,10.878,5.545,3.5010002
1970-05-02,12.407001,11.481001,5.801,3.7960002
1970-05-03,12.403001,11.4800005,5.7970004,3.8020003
1970-05-04,11.806001,10.858001,5.5270004,3.5110002
1970-05-05,11.934001,10.996,5.583,3.5830002
1970-05-06,11.359,10.398001,5.322,3.308
1970-05-07,12.021001,11.092001,5.618,3.6430001
1970-05-08,12.043,11.118001,5.6260004,3.6620002
1970-05-09,11.626,10.686001,5.4370003,3.4620001
1970-05-10,11.948001,11.025001,5.5800004,3.63
1970-05-11,12.363001,11.461,5.7650003,3.8490002
1970-05-12,12.815001,11.936001,5.966,4.0930004
1970-05-13,11.847,10.927,5.5290003,3.6030002
1970-05-14,11.911,10.997001,5.557,3.6430001
1970-05-15,12.149,11.248,5.662,3.772
1970-05-16,12.567,11.687,5.848,3.9950001
1970-05-17,11.676001,10.759001,5.447,3.5440001
1970-05-18,11.909,11.004001,5.55,3.6690001
1970-05-19,11.108001,10.1710005,5.189,3.2740002
1970-05-20,11.274,10.346001,5.2630005,3.361
1970-05-21,11.282001,10.356001,5.2650003,3.371
1970-05-22,11.487,10.571,5.355,3.4780002
1970-05-23,11.225,10.3,5.2370005,3.3530002
1970-05-24,11.265,10.343,5.2530003,3.3780003
1970-05-25,11.145,10.221001,5.1990004,3.3230002
1970-05-26,10.658001,9.716001,4.979,3.0900002
1970-05-27,10.759001,9.823001,5.024,3.144
1970-05-28,11.055,10.132001,5.155,3.2930002
1970-05-29,10.790001,9.858001,5.0350003,3.167
1970-05-30,10.595,9.656,4.947,3.0760002
1970-05-31,10.47,9.529,4.8900003,3.0200002
1970-06-01,10.357,9.412001,4.8380003,2.969
1970-06-02,10.38,9.438001,4.848,2.9840002
1970-06-03,10.064,9.111,4.7060003,2.8370001
1970-06-04,10.035001,9.082001,4.6920004,2.8270001
1970-06-05,10.209001,9.264001,4.769,2.9120002
1970-06-06,10.086,9.1380005,4.7130003,2.8560002
1970-06-07,10.505,9.574,4.9,3.0600002
1970-06-08,10.634001,9.709001,4.9570003,3.1250002
1970-06-09,10.367001,9.433001,4.8380003,2.999
1970-06-10,10.326,9.391001,4.8180003,2.9810002
1970-06-11,10.037001,9.093,4.689,2.845
1970-06-12,9.913,8.964001,4.6330004,2.789
1970-06-13,10.017,9.073,4.6790004,2.8390002
1970-06-14,9.917001,8.97,4.6340003,2.7930002
1970-06-15,9.774,8.8220005,4.5690002,2.7280002
1970-06-16,9.856001,8.908,4.6060004,2.7680001
1970-06-17,9.540001,8.581,4.464,2.6220002
1970-06-18,10.240001,9.308001,4.7770004,2.953
1970-06-19,9.902,8.958,4.6260004,2.7930002
1970-06-20,10.0390005,9.1,4.6870003,2.858
1970-06-21,9.752001,8.803,4.558,2.7240002
1970-06-22,9.983001,9.043,4.662,2.8330002
1970-06-23,9.729,8.779,4.5480003,2.7140002
1970-06-24,9.878,8.935,4.6150002,2.7840002
1970-06-25,10.167001,9.234,4.7440004,2.9210002
1970-06-26,10.247001,9.317,4.78,2.959
1970-06-27,10.250001,9.320001,4.782,2.96
1970-06-28,10.085,9.149,4.708,2.881
1970-06-29,10.212001,9.280001,4.7650003,2.9410002
1970-06-30,10.31,9.382,4.809,2.9870002
1970-07-01,10.968,10.065001,5.104,3.3090003
1970-07-02,10.287001,9.357,4.7990003,2.973
1970-07-03,10.657001,9.741,4.966,3.1520002
1970-07-04,10.485001,9.562,4.8890004,3.0660002
1970-07-05,10.102,9.163,4.7180004,2.88
1970-07-06,10.276,9.343,4.796,2.9610002
1970-07-07,10.201,9.265,4.7640004,2.923
1970-07-08,10.295,9.362,4.806,2.966
1970-07-09,10.147,9.208,4.741,2.8930001
1970-07-10,10.591001,9.668,4.94,3.104
1970-07-11,10.187,9.247001,4.76,2.9060001
1970-07-12,10.283001,9.345,4.8030005,2.9490001
1970-07-13,10.133,9.188001,4.737,2.8750002
1970-07-14,10.209001,9.266001,4.7720003,2.9080002
1970-07-15,10.316001,9.376,4.821,2.956
1970-07-16,10.276,9.333,4.8040004,2.933
1970-07-17,10.4140005,9.474,4.866,2.9940002
1970-07-18,10.334001,9.39,4.8320003,2.9520001
1970-07-19,10.801001,9.874001,5.0420003,3.173
1970-07-20,10.907001,9.982,5.091,3.2200003
1970-07-21,10.660001,9.724001,4.9810004,3.0960002
1970-07-22,10.84,9.909,5.063,3.1780002
1970-07-23,10.999001,10.073001,5.135,3.2510002
1970-07-24,11.154,10.232,5.2060003,3.3220003
1970-07-25,10.59,9.643001,4.9540005,3.042
1970-07-26,10.715,9.772,5.012,3.0970001
1970-07-27,10.622001,9.673,4.971,3.048
1970-07-28,11.069,10.136001,5.1730003,3.259
1970-07-29,11.002001,10.064,5.144,3.2200003
1970-07-30,11.045,10.108001,5.1650004,3.236
1970-07-31,11.224001,10.291,5.247,3.3170002
1970-08-01,11.407001,10.4800005,5.3300004,3.4020002
1970-08-02,10.956,10.008,5.129,3.1750002
1970-08-03,11.136001,10.193001,5.2120004,3.2570002
1970-08-04,11.617001,10.694,5.4300003,3.4880002
1970-08-05,11.43,10.497001,5.347,3.3890002
1970-08-06,11.228001,10.284,5.2580004,3.2840002
1970-08-07,11.591001,10.660001,5.4230003,3.456
1970-08-08,11.149,10.196,5.2250004,3.233
1970-08-09,11.332001,10.385,5.309,3.3160002
1970-08-10,11.693001,10.76,5.473,3.4870002
1970-08-11,11.811001,10.883,5.5280004,3.5400002
1970-08-12,11.741,10.807,5.498,3.4980001
1970-08-13,11.966001,11.040001,5.6010003,3.604
1970-08-14,11.814,10.879001,5.5350003,3.5210001
1970-08-15,11.523001,10.574,5.406,3.3720002
1970-08-16,11.837001,10.900001,5.5490003,3.5200002
1970-08-17,11.566001,10.614,5.4280005,3.381
1970-08-18,12.226001,11.303,5.727,3.7010002
1970-08-19,12.817,11.922001,5.9960003,3.9960003
1970-08-20,13.011001,12.123,6.0850005,4.089
1970-08-21,13.025001,12.136001,6.0930004,4.089
1970-08-22,13.005001,12.115001,6.0860004,4.0730004
1970-08-23,13.009001,12.117001,6.09,4.0680003
1970-08-24,12.72,11.813001,5.9610004,3.913
1970-08-25,13.209001,12.324,6.1840005,4.158
1970-08-26,13.0390005,12.145,6.109,4.064
1970-08-27,13.399,12.522,6.274,4.2440004
1970-08-28,13.465001,12.59,6.3050003,4.2720003
1970-08-29,12.972001,12.071,6.0850005,4.011
1970-08-30,12.564,11.642,5.9030004,3.798
1970-08-31,12.755001,11.841001,5.991,3.8890002
1970-09-01,13.136001,12.241,6.1650004,4.077
1970-09-02,13.328001,12.442,6.254,4.17
1970-09-03,12.896001,11.987,6.0610003,3.9440002
1970-09-04,12.969001,12.063001,6.0950003,3.9750001
1970-09-05,13.023001,12.120001,6.122,3.9980001
1970-09-06,13.537001,12.660001,6.3560004,4.256
1970-09-07,13.460001,12.579,6.3240004,4.211
1970-09-08,13.773001,12.909,6.4670005,4.3690004
1970-09-09,13.653001,12.781,6.4150004,4.301
1970-09-10,13.832001,12.971001,6.498,4.3900003
1970-09-11,14.028001,13.178,6.589,4.4880004
1970-09-12,13.567,12.692,6.3820004,4.243
1970-09-13,14.118001,13.273001,6.6340003,4.526
1970-09-14,14.109,13.2630005,6.6320004,4.517
1970-09-15,14.566001,13.747001,6.8410006,4.756
1970-09-16,13.629001,12.758,6.418,4.2580004
1970-09-17,14.321001,13.489,6.734,4.616
1970-09-18,14.173,13.332001,6.669,4.533
1970-09-19,15.200001,14.419001,7.1370006,5.0800004
1970-09-20,14.371,13.543,6.7630005,4.629
1970-09-21,14.582001,13.767,6.8610005,4.7380004
1970-09-22,13.969001,13.119,6.584,4.4100003
1970-09-23,14.097001,13.2560005,6.6450005,4.474
1970-09-24,14.431001,13.610001,6.7980003,4.6460004
1970-09-25,14.117001,13.279,6.6580005,4.478
1970-09-26,14.326,13.501,6.755,4.585
1970-09-27,14.352,13.529,6.768,4.596
1970-09-28,14.3550005,13.534,6.7720003,4.5950003
1970-09-29,14.337001,13.516001,6.7650003,4.583
1970-09-30,13.795001,12.943001,6.5210004,4.2980003
1970-10-01,14.265,13.443001,6.7370005,4.5410004
1970-10-02,14.700001,13.906001,6.9370003,4.769
1970-10-03,14.688001,13.895,6.9330006,4.762
1970-10-04,14.659,13.867001,6.9220004,4.7450004
1970-10-05,14.685,13.896001,6.9350004,4.7570004
1970-10-06,14.797001,14.017,6.9880004,4.8160005
1970-10-07,14.935,14.167001,7.0530005,4.8900003
1970-10-08,14.271001,13.464001,6.7520003,4.5360003
1970-10-09,14.288001,13.484,6.762,4.545
1970-10-10,14.448001,13.656001,6.8370004,4.6280003
1970-10-11,14.502001,13.716001,6.8630004,4.657
1970-10-12,14.688001,13.917001,6.9500003,4.756
1970-10-13,14.184001,13.383,6.721,4.4900002
1970-10-14,14.173,13.374001,6.7180004,4.484
1970-10-15,14.445001,13.667001,6.8440003,4.629
1970-10-16,14.552001,13.784,6.8950005,4.6870003
1970-10-17,14.456,13.685,6.852,4.638
1970-10-18,14.294001,13.517,6.78,4.5550003
1970-10-19,14.305,13.532001,6.7860003,4.563
1970-10-20,14.643001,13.896001,6.9420004,4.7440004
1970-10-21,14.678,13.937,6.9600005,4.7650003
1970-10-22,14.0460005,13.268001,6.6720004,4.434
1970-10-23,14.827001,14.104001,7.031,4.8510003
1970-10-24,14.146001,13.382001,6.721,4.492
1970-10-25,14.0130005,13.244,6.6610003,4.426
1970-10-26,13.820001,13.042001,6.5740004,4.328
1970-10-27,14.023001,13.2630005,6.669,4.4370003
1970-10-28,14.306001,13.569,6.8,4.59
1970-10-29,14.584001,13.870001,6.9280005,4.741
1970-10-30,14.904,14.216001,7.076,4.918
1970-10-31,14.413001,13.696001,6.852,4.657
1970-11-01,14.147,13.417001,6.7320004,4.5210004
1970-11-02,14.2960005,13.579,6.801,4.603
1970-11-03,13.853001,13.111001,6.5990005,4.374
1970-11-04,14.062,13.339001,6.696,4.4880004
1970-11-05,14.385,13.688001,6.846,4.663
1970-11-06,13.908001,13.183001,6.6280003,4.4150004
1970-11-07,14.285001,13.590001,6.8020005,4.6190004
1970-11-08,14.074,13.369,6.7060003,4.511
1970-11-09,13.734,13.01,6.551,4.3370004
1970-11-10,14.305,13.625001,6.814,4.643
1970-11-11,14.576001,13.919001,6.9400005,4.793
1970-11-12,14.758,14.119,7.025,4.8970003
1970-11-13,14.432001,13.774001,6.8760004,4.7250004
1970-11-14,13.667001,12.959001,6.525,4.3230004
1970-11-15,13.780001,13.084001,6.5780005,4.387
1970-11-16,13.877001,13.192,6.6240005,4.441
1970-11-17,13.597001,12.895,6.4960003,4.2970004
1970-11-18,13.813001,13.130001,6.596,4.414
1970-11-19,14.159,13.504001,6.7570004,4.6010003
1970-11-20,13.516001,12.819,6.4620004,4.2640004
1970-11-21,12.936001,12.200001,6.195,3.9670002
1970-11-22,13.433001,12.736001,6.425,4.2260003
1970-11-23,13.534,12.846001,6.472,4.282
1970-11-24,13.008,12.286,6.2310004,4.012
1970-11-25,12.839001,12.108001,6.1540003,3.9280002
1970-11-26,12.704,11.966001,6.0920005,3.8620002
1970-11-27,12.923,12.203001,6.1940002,3.976
1970-11-28,12.761001,12.033001,6.1200004,3.8960001
1970-11-29,12.941001,12.227,6.2040005,3.989
1970-11-30,12.584001,11.847,6.0400004,3.8100002
1970-12-01,12.922001,12.212001,6.196,3.9840002
1970-12-02,12.869,12.156,6.1720004,3.9580002
1970-12-03,12.755001,12.036,6.1210003,3.9020002
1970-12-04,12.271001,11.519001,5.8980002,3.66
1970-12-05,12.532001,11.801001,6.019,3.7920003
1970-12-06,12.771001,12.058001,6.129,3.9140003
1970-12-07,12.565001,11.839001,6.0350003,3.811
1970-12-08,12.592001,11.869,6.0480003,3.8260002
1970-12-09,12.7890005,12.082001,6.1390004,3.9270003
1970-12-10,12.829,12.125001,6.1580005,3.9480002
1970-12-11,12.395,11.661,5.958,3.729
1970-12-12,12.728001,12.019001,6.1120005,3.897
1970-12-13,12.51,11.786,6.012,3.7870002
1970-12-14,12.774,12.069,6.1340003,3.9210002
1970-12-15,12.773001,12.068001,6.1340003,3.92
1970-12-16,13.044001,12.360001,6.2590003,4.0600004
1970-12-17,12.945001,12.255,6.214,4.01
1970-12-18,12.271001,11.532001,5.9030004,3.67
1970-12-19,11.999001,11.241,5.7770004,3.535
1970-12-20,11.972,11.213,5.7650003,3.522
1970-12-21,12.514001,11.794001,6.0150003,3.7920003
1970-12-22,12.233001,11.492001,5.885,3.6510003
1970-12-23,12.398001,11.670001,5.9620004,3.7340002
1970-12-24,12.468,11.744,5.9940004,3.7680001
1970-12-25,12.336,11.602,5.933,3.7010002
1970-12-26,12.396001,11.665001,5.9610004,3.7310002
1970-12-27,12.623,11.908001,6.065,3.844
1970-12-28,12.900001,12.204,6.1930003,3.9840002
1970-12-29,12.495001,11.769001,6.0060005,3.7770002
1970-12-30,12.778001,12.071,6.137,3.9190001
1970-12-31,12.031,11.269001,5.7920003,3.5430002
1971-01-01,12.413001,11.677001,5.9680004,3.7310002
1971-01-02,12.867001,12.162001,6.1770005,3.959
1971-01-03,12.777,12.063001,6.135,3.91
1971-01-04,12.391001,11.648001,5.9570003,3.7140002
1971-01-05,12.678,11.952001,6.089,3.8550003
1971-01-06,13.022,12.319,6.247,4.0280004
1971-01-07,12.993001,12.286,6.234,4.01
1971-01-08,13.243001,12.551001,6.3490005,4.136
1971-01-09,12.771001,12.042001,6.1310005,3.8910003
1971-01-10,12.791,12.061001,6.1400003,3.8980002
1971-01-11,12.948001,12.226001,6.2110004,3.9740002
1971-01-12,13.086,12.371,6.275,4.0410004
1971-01-13,13.137001,12.422001,6.2980003,4.063
1971-01-14,12.669001,11.917001,6.0810003,3.8220003
1971-01-15,12.581,11.820001,6.0400004,3.7740002
1971-01-16,12.621,11.859,6.0590005,3.7890003
1971-01-17,12.453001,11.674001,5.9810004,3.7000003
